Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,32,80,1,32,10,2176,0.0019415,0.0014614998626708985,0.052101,0.0555039998626709,0.0019415,4.592261489013672,17420.61077998031,0.5558293471745492,286.288615593381,0.84375
Llama2-70B,32,80,1,32,10,2304,0.0019415,0.0014614998626708985,0.05474100000000001,0.05814399986267091,0.0019415,4.8034614890136735,16654.65626881229,0.556924001409215,286.8524344111332,0.84375
Llama2-70B,32,80,1,32,10,2432,0.0019415,0.0014614998626708985,0.057381,0.0607839998626709,0.0019415,5.0146614890136725,15953.220406854442,0.5580186556438806,287.41625322888524,0.84375
Llama2-70B,32,80,1,32,10,2560,0.0019415,0.0014614998626708985,0.060021000000000005,0.0634239998626709,0.0019415,5.225861489013672,15308.480748711765,0.5591133098785463,287.98007204663736,0.84375
Llama2-70B,32,80,1,32,10,2688,0.0019415,0.0014614998626708985,0.06266100000000001,0.0660639998626709,0.0019415,5.437061489013673,14713.830285283871,0.5602079641132122,288.5438908643894,0.84375
Llama2-70B,32,80,1,32,10,2816,0.0019415,0.0014614998626708985,0.065301,0.0687039998626709,0.0019415,5.648261489013672,14163.650205573256,0.5613026183478779,289.1077096821416,0.84375
Llama2-70B,32,80,1,32,10,2944,0.0019415,0.0014614998626708985,0.067941,0.0713439998626709,0.0019415,5.859461489013673,13653.131802299198,0.5623972725825435,289.67152849989367,0.84375
Llama2-70B,32,80,1,32,10,3072,0.0019415,0.0014614998626708985,0.070581,0.0739839998626709,0.0019415,6.0706614890136725,13178.135553230783,0.5634919268172093,290.23534731764585,0.84375
Llama2-70B,32,80,1,32,10,3200,0.0019415,0.0014614998626708985,0.07322100000000001,0.0766239998626709,0.0019415,6.281861489013672,12735.078629147067,0.564586581051875,290.79916613539797,0.84375
Llama2-70B,32,80,1,32,10,3328,0.0019415,0.0014614998626708985,0.075861,0.0792639998626709,0.0019415,6.493061489013672,12320.84435598844,0.5656812352865408,291.36298495315003,0.84375
Llama2-70B,32,80,1,32,10,3456,0.0019415,0.0014614998626708985,0.07850100000000002,0.08190399986267091,0.0019415,6.704261489013674,11932.708789938553,0.5667758895212065,291.9268037709021,0.84375
Llama2-70B,32,80,1,32,10,3584,0.0019415,0.0014614998626708985,0.081141,0.0845439998626709,0.0019415,6.915461489013673,11568.280747003353,0.5678705437558721,292.4906225886542,0.84375
Llama2-70B,32,80,1,32,10,3712,0.0019415,0.0014614998626708985,0.083781,0.08718399986267089,0.0019415,7.126661489013672,11225.452496000618,0.568965197990538,293.0544414064064,0.84375
Llama2-70B,32,80,1,32,10,3840,0.0019415,0.0014614998626708985,0.08642100000000001,0.08982399986267091,0.0019415,7.337861489013673,10902.358966543165,0.5700598522252037,293.6182602241585,0.84375
Llama2-70B,32,80,1,32,10,3968,0.0019415,0.0014614998626708985,0.089061,0.0924639998626709,0.0019415,7.549061489013672,10597.343804448526,0.5711545064598694,294.1820790419106,0.84375
Llama2-70B,32,80,1,32,10,4096,0.0019415,0.0014614998626708985,0.091701,0.0951039998626709,0.0019415,7.760261489013673,10308.930970078429,0.5722491606945351,294.7458978596627,0.84375
Llama2-7B,8,32,1,32,8,128,0.0019095,0.00032238887363,0.00932,0.0115518888736301,0.0019095,0.5215699439561632,61353.228595337794,0.1644382084227793,86.11584625440139,1.0
Llama2-7B,8,32,1,32,8,256,0.0019095,0.00032238887363,0.01108,0.0133118888736301,0.0019095,0.5778899439561632,55373.86544734098,0.1646003794205076,86.20077476852983,1.0
Llama2-7B,8,32,1,32,8,384,0.0019095,0.00032238887363,0.01284,0.0150718888736301,0.0019095,0.6342099439561633,50456.4778665972,0.1647625504182359,86.28570328265826,1.0
Llama2-7B,8,32,1,32,8,512,0.0019095,0.00032238887363,0.0146,0.0168318888736301,0.0019095,0.6905299439561632,46341.21992837352,0.1649247214159641,86.3706317967867,1.0
Llama2-7B,8,32,1,32,8,640,0.0019095,0.00032238887363,0.01636,0.0185918888736301,0.0019095,0.7468499439561632,42846.62569631024,0.1650868924136924,86.45556031091515,1.0
Llama2-7B,8,32,1,32,8,768,0.0019095,0.00032238887363,0.01812,0.0203518888736301,0.0019095,0.8031699439561633,39842.12835751552,0.1652490634114206,86.54048882504358,1.0
Llama2-7B,8,32,1,32,8,896,0.0019095,0.00032238887363,0.01988,0.0221118888736301,0.0019095,0.8594899439561633,37231.383828304686,0.1654112344091489,86.62541733917202,1.0
Llama2-7B,8,32,1,32,8,1024,0.0019095,0.00032238887363,0.02164,0.0238718888736301,0.0019095,0.9158099439561632,34941.74769686901,0.1655734054068771,86.71034585330047,1.0
Llama2-7B,8,32,1,32,8,1152,0.0019095,0.00032238887363,0.0234,0.0256318888736301,0.0019095,0.9721299439561631,32917.41006328161,0.1657355764046054,86.7952743674289,1.0
Llama2-7B,8,32,1,32,8,1280,0.0019095,0.00032238887363,0.02516,0.0273918888736301,0.0019095,1.0284499439561632,31114.78607982108,0.1658977474023337,86.88020288155735,1.0
